Prediction,Accuracy,Error,Reliability,Relevance,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
Within Rec,0.779940921623,0.000191199376143,-0.647024178114,,0.240429441569,,,,0.0708791732838,-0.212804284142
Within Rec,0.780459629776,0.000196922574727,-0.64976418293,,0.23844145006,,,0.0803879673345,,-0.200702455047
Within Rec,0.773869239858,0.000185189230793,-0.660255049375,,0.21357682826,,,0.045044219778,-0.0704900118725,
Within Rec,0.820906262308,0.000166216567786,-0.576226723774,,0.198957128764,,-0.691185418703,,,-0.0405938252496
Within Rec,0.820803859787,0.000174728842784,-0.58316785408,,0.17739932561,,-0.70773446152,,0.0465376961229,
Within Rec,0.824402126822,0.000170917407346,-0.591979866252,,0.154850862906,,-0.741319901611,0.168709086904,,
Within Rec,0.797944860181,0.000189333173649,-0.640636121443,,0.309072077087,-0.311875798074,,,,-0.107482209707
Within Rec,0.795504923198,0.000190283759287,-0.652036972869,,0.284158151125,-0.335141042804,,,0.0118513571432,
Within Rec,0.794693186294,0.000178785821814,-0.65689848291,,0.275021150436,-0.340039134916,,0.0572839160976,,
Within Rec,0.824675856636,0.000169490447724,-0.575818587237,,0.238266470574,-0.233009787214,-0.65769934043,,,
Within Rec,0.632495864514,0.000217527333469,,,,,,0.0682295442581,0.0845959414691,-0.200901722763
Within Rec,0.773479716424,0.000197223695385,,,,,-0.789997401342,,0.14005443258,-0.0758274757428
Within Rec,0.779806616778,0.000194659735303,,,,,-0.821598027829,0.217667685336,,-0.0686742096438
Within Rec,0.773835368255,0.000186468315433,,,,,-0.83127349657,0.191265334789,0.00214005954033,
Within Rec,0.642140606538,0.000235499615721,,,,-0.224837407473,,,0.147157890437,-0.148175621429
Within Rec,0.63598857818,0.00024156645525,,,,-0.224453345343,,0.126157179479,,-0.107439439924
Within Rec,0.63440606538,0.000252668735868,,,,-0.247989462942,,0.0747424468072,0.0211221428938,
Within Rec,0.772163056321,0.000188584489863,,,,-0.151483331766,-0.768721630464,,,0.0440594165431
Within Rec,0.777909019299,0.00019916741475,,,,-0.169181993563,-0.776800650965,,0.134494995102,
Within Rec,0.785210319023,0.000183903194935,,,,-0.170939559093,-0.806255943785,0.219452842047,,
Within Rec,0.691559275305,0.000300362389737,,,0.365809467414,,,,0.024481341537,-0.258943314009
Within Rec,0.690270185112,0.000309599933452,,,0.365881263346,,,0.0213273567338,,-0.252270392761
Within Rec,0.665962189839,0.000241582119978,,,0.338683379707,,,-0.00701100858523,-0.122357394388,
Within Rec,0.79064513588,0.000193533065845,,,0.313139098137,,-0.754060769004,,,-0.0949524179711
Within Rec,0.787165813312,0.000196817899443,,,0.289904192834,,-0.775084427677,,-0.00862086214092,
Within Rec,0.790734147302,0.000192745349433,,,0.259852432065,,-0.805584776572,0.109986103281,,
Within Rec,0.729562426152,0.000211305022797,,,0.4400356498,-0.313552977758,,,,-0.176801634265
Within Rec,0.717233556518,0.000202427738842,,,0.415437551592,-0.338084509614,,,-0.0645629635049,
Within Rec,0.712399369831,0.000217546650657,,,0.402233105525,-0.346469623836,,-0.0200824500575,,
Within Rec,0.795869239858,0.00018985298802,,,0.35364894007,-0.244085955221,-0.7309142911,,,
Within Rec,0.767274123671,0.000189583739047,-0.70283291341,,,,,,0.128778703834,-0.174556177409
Within Rec,0.772386766443,0.000184523628773,-0.70578268326,,,,,0.127844126264,,-0.145661177167
Within Rec,0.769968885388,0.000193086978048,-0.709569219621,,,,,0.0787746057671,-0.0156566794965,
Within Rec,0.811347774714,0.000174327275113,-0.625355569833,,,,-0.709099674321,,,0.0104577432548
Within Rec,0.814900748326,0.000176251336872,-0.62517568735,,,,-0.72041057642,,0.0980834591152,
Within Rec,0.820864513588,0.000178416953618,-0.62771089788,,,,-0.753734753187,0.207262933884,,
Within Rec,0.779782985427,0.000189284846686,-0.715500490941,,,-0.253071684847,,,,-0.0385925217859
Within Rec,0.779433635289,0.000177314041493,-0.718873751047,,,-0.27795017154,,,0.0835987858364,
Within Rec,0.782845608507,0.000181365817621,-0.721316560353,,,-0.279362565127,,0.119345684482,,
Within Rec,0.816324537219,0.000183484893914,-0.63648502464,,,-0.182766601275,-0.677318955363,,,
Within Rec,0.779686096889,0.000190393581872,-0.642882779522,,0.251805641498,,,,,-0.173855901036
Within Rec,0.772255612446,0.000193081088105,-0.657245644408,,0.218581006374,,,,-0.0486027370576,
Within Rec,0.770847577787,0.000186906939567,-0.664948466883,,0.201030021936,,,0.00963741109722,,
Within Rec,0.820842063805,0.000174056382139,-0.579428566737,,0.189677445849,,-0.700487226629,,,
Within Rec,0.796036234738,0.000183890404778,-0.650795674692,,0.286981607776,-0.333102749189,,,,
Within Rec,0.634332414336,0.000223212495605,,,,,,,0.117726171108,-0.193785172186
Within Rec,0.6284478141,0.000220215784612,,,,,,0.0998176839537,,-0.160520057
Within Rec,0.623469082316,0.000208946114915,,,,,,0.0490191110458,-0.029121494708,
Within Rec,0.767982670343,0.000193490633895,,,,,-0.786432618047,,,0.00652919530851
Within Rec,0.769843245372,0.000210946278893,,,,,-0.799832340648,,0.0964077566064,
Within Rec,0.773312721544,0.000193028231418,,,,,-0.831170517694,0.192409754083,,
Within Rec,0.622066561638,0.00023281381482,,,,-0.212505539773,,,,-0.0601309227287
Within Rec,0.633194564789,0.000225837104074,,,,-0.243073744559,,,0.0611053088661,
Within Rec,0.632800708941,0.000235413311515,,,,-0.245066582384,,0.0862310440281,,
Within Rec,0.772856636471,0.000191641396339,,,,-0.1417211797,-0.761315804319,,,
Within Rec,0.692371799921,0.000295796865469,,,0.369657021994,,,,,-0.2447689181
Within Rec,0.666344230012,0.000232717827699,,,0.337872234964,,,,-0.125890629516,
Within Rec,0.656541157936,0.000223349196218,,,0.316265899213,,,-0.0702627899049,,
Within Rec,0.787785348562,0.000198403996528,,,0.287238281305,,-0.776602191126,,,
Within Rec,0.712453721938,0.000215996939393,,,0.397289246278,-0.349000721491,,,,
Within Rec,0.772434816857,0.000188113559446,-0.701023523144,,,,,,,-0.0978002350545
Within Rec,0.767950374163,0.000190296037322,-0.706584173174,,,,,,0.02528460483,
Within Rec,0.770718393068,0.000196890342451,-0.709884282596,,,,,0.0702033743157,,
Within Rec,0.811826703427,0.0001733062574,-0.62528148094,,,,-0.706862421587,,,
Within Rec,0.779149271367,0.000189107800807,-0.716482806518,,,-0.261531044637,,,,
Within Rec,0.770367073651,0.000185725030062,-0.663651546264,,0.203544949395,,,,,
Within Rec,0.624001575423,0.000214815739006,,,,,,,,-0.119882490405
Within Rec,0.623452146514,0.000214626840746,,,,,,,-0.00204988828666,
Within Rec,0.623734147302,0.000207232908422,,,,,,0.0321735990661,,
Within Rec,0.769004332414,0.000189559525288,,,,,-0.785062567993,,,
Within Rec,0.626294998031,0.000214323654449,,,,-0.228205484709,,,,
Within Rec,0.653405671524,0.000210266651961,,,0.296940817404,,,,,
Within Rec,0.767948404884,0.000192413649893,-0.705305355454,,,,,,,
