Prediction,Accuracy,Error,Reliability,Relevance,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group,Reliability x Relevance,Reliability x Privacy,Reliability x Volitionality,Reliability x Outcome,Reliability x Cycle,Reliability x Disparity,Reliability x Group,Relevance x Privacy,Relevance x Volitionality,Relevance x Outcome,Relevance x Cycle,Relevance x Disparity,Relevance x Group,Privacy x Volitionality,Privacy x Outcome,Privacy x Cycle,Privacy x Disparity,Privacy x Group,Volitionality x Outcome,Volitionality x Cycle,Volitionality x Disparity,Volitionality x Group,Outcome x Cycle,Outcome x Disparity,Outcome x Group,Cycle x Disparity,Cycle x Group,Disparity x Group
Cross Test Rec,0.703551912568,NA,,,,0.0387427119669,0.422987361698,,,,,,,,,,,,,,,,,,,,,,-0.0016315586078,,,,,,,,,
Cross Test Rec,0.722677595628,NA,,,,,0.502702869487,-0.289556771648,,,,,,,,,,,,,,,,,,,,,,,,,-0.023403059066,,,,,
Cross Test Rec,0.72131147541,NA,,,,,0.478390685589,,-0.330384384503,,,,,,,,,,,,,,,,,,,,,,,,,-0.00641462800124,,,,
Cross Test Rec,0.717213114754,NA,,,,,0.454424360915,,,-0.203376004483,,,,,,,,,,,,,,,,,,,,,,,,,-0.015651501562,,,
Cross Test Rec,0.680327868852,NA,0.385210171622,,,,,-0.122411415054,,,,,,,-0.00603484555345,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Rec,0.81693989071,NA,,0.895409232414,,,,-0.0800603241246,,,,,,,,,,,,,-0.0231167668904,,,,,,,,,,,,,,,,,
Cross Test Rec,0.532786885246,NA,,,-0.0336155476108,,,-0.171545292335,,,,,,,,,,,,,,,,,,0.0147341575315,,,,,,,,,,,,
Cross Test Rec,0.577868852459,NA,,,,0.0928124910088,,-0.174963445201,,,,,,,,,,,,,,,,,,,,,,0.0271046103477,,,,,,,,
Cross Test Rec,0.722677595628,NA,,,,,0.502702869487,-0.289556771648,,,,,,,,,,,,,,,,,,,,,,,,,-0.023403059066,,,,,
Cross Test Rec,0.596994535519,NA,,,,,,-0.01362481019,-0.261683706304,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0147752249788,,
Cross Test Rec,0.579234972678,NA,,,,,,-0.127050595889,,-0.106109023573,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00187744418483,
Cross Test Rec,0.687158469945,NA,0.400079015138,,,,,,-0.210517357338,,,,,,,-0.0335895154179,,,,,,,,,,,,,,,,,,,,,,
Cross Test Rec,0.81693989071,NA,,0.878857207094,,,,,-0.154611708291,,,,,,,,,,,,,-0.00739125611581,,,,,,,,,,,,,,,,
Cross Test Rec,0.588797814208,NA,,,-0.0276684137515,,,,-0.26984502839,,,,,,,,,,,,,,,,,,0.0164969567702,,,,,,,,,,,
Cross Test Rec,0.599726775956,NA,,,,0.0600305333358,,,-0.260920902818,,,,,,,,,,,,,,,,,,,,,,0.0498543608015,,,,,,,
Cross Test Rec,0.72131147541,NA,,,,,0.478390685589,,-0.330384384503,,,,,,,,,,,,,,,,,,,,,,,,,-0.00641462800124,,,,
Cross Test Rec,0.596994535519,NA,,,,,,-0.01362481019,-0.261683706304,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0147752249788,,
Cross Test Rec,0.583333333333,NA,,,,,,,-0.347671514603,0.0988168954586,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0361812343687
Cross Test Rec,0.68306010929,NA,0.397476440091,,,,,,,-0.125442757242,,,,,,,-0.0152770300709,,,,,,,,,,,,,,,,,,,,,
Cross Test Rec,0.815573770492,NA,,0.891677256376,,,,,,-0.0864364013599,,,,,,,,,,,,,-0.0181835963002,,,,,,,,,,,,,,,
Cross Test Rec,0.561475409836,NA,,,-0.0404043660439,,,,,-0.154047438541,,,,,,,,,,,,,,,,,,0.0230135176639,,,,,,,,,,
Cross Test Rec,0.583333333333,NA,,,,0.0880650819099,,,,-0.14463809063,,,,,,,,,,,,,,,,,,,,,,0.0446367174411,,,,,,
Cross Test Rec,0.717213114754,NA,,,,,0.454424360915,,,-0.203376004483,,,,,,,,,,,,,,,,,,,,,,,,,-0.015651501562,,,
Cross Test Rec,0.579234972678,NA,,,,,,-0.127050595889,,-0.106109023573,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00187744418483,
Cross Test Rec,0.583333333333,NA,,,,,,,-0.347671514603,0.0988168954586,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0361812343687
Cross Test Unem,0.776119402985,NA,0.13874690868,0.762422748545,-0.085034494516,-0.0243446060747,0.30467101605,-0.0937564014766,-0.150045349293,-0.0713135934861,0.00275394980235,0.0362605683198,0.0274610307903,0.00950101240709,0.0207188004868,-0.0363190198585,0.0633888775504,0.0245183497549,-0.0105061572221,-0.0402914989556,0.0208972668058,0.0218795437656,-0.0405851165082,0.0102096391566,-0.0213364704524,-0.0108182241652,0.00405371417122,0.02326658547,0.0213811710815,-0.00616327286883,0.0400461512805,-0.0103722264439,-0.0235483514915,-0.0329432637693,0.0236845367299,-0.0148411101894,0.0165369256539,-0.0252781817613
Cross Test Unem,0.769335142469,NA,,0.809742835056,-0.0551981455115,0.00473745256961,0.289061101819,-0.094228650197,-0.18429657938,-0.00127770694884,,,,,,,,0.0401632079371,0.0026298108379,-0.0298988027827,0.0294052381008,0.00968648545639,-0.021542622954,0.0130111546246,-0.023444432745,-0.0143697035202,0.00492551647259,0.0232986790202,0.0173783171515,-0.00948990755691,0.0415179876509,-0.00918979367668,-0.0257377762895,-0.0281426355308,0.0140447178746,-0.0137027808149,0.0133753604563,-0.0235661823676
Cross Test Unem,0.674355495251,NA,0.430572371084,,-0.0544098547835,-0.0267561159103,0.558422620359,-0.0823920451247,-0.237025772157,-0.0306048611615,,0.0290097261601,0.020246388423,0.00666505790271,-0.000358227228492,-0.0392325512592,0.037733748751,,,,,,,0.0117504899735,-0.00467862019494,-0.0172679219114,0.0050590023086,0.0209883987698,0.0188707909529,0.00728623236604,0.0225893529775,0.0139096146684,-0.0246916965326,0.00302543886421,-0.00686284980145,-0.0259669641506,0.0368837358955,-0.0383529305841
Cross Test Unem,0.773405698779,NA,0.141715885007,0.75969174785,,-0.0309458991231,0.299194028359,-0.102801095495,-0.148200377215,-0.0679307524774,0.00254081977917,,0.0289950583313,0.0132844654827,0.0263722693019,-0.0370375087706,0.0605815706967,,-0.00397256096477,-0.0401894617966,0.0243891074559,0.0225702305259,-0.0424618282532,,,,,,0.0197010988588,-0.00313158741024,0.0384472151621,-0.00776731457167,-0.0232762066225,-0.0298484842676,0.0199482610386,-0.0174316212975,0.0207764624747,-0.0245071282931
Cross Test Unem,0.776119402985,NA,0.128809569349,0.764672623827,-0.0849945671143,,0.290644574379,-0.101660333842,-0.150004071776,-0.0645793943033,0.00378636922621,0.0421390373674,,0.0186035410108,0.0268865126349,-0.0439970780052,0.067376665892,0.0210186916867,,-0.041521294006,0.0235207743537,0.0176470645185,-0.0380563212551,,-0.0145864068389,-0.0079679313109,0.00597098974661,0.0238438156201,,,,,-0.0204294085397,-0.026908040363,0.023561821275,-0.0127869984376,0.016730156419,-0.0227595001457
Cross Test Unem,0.777476255088,NA,0.101222866353,0.880195909064,-0.0856857685121,0.0274208115836,,-0.0416558891429,-0.124207350676,-0.0514511120832,0.0054538910253,0.0374815282307,0.0146740628964,,0.032313252342,-0.0436865433737,0.063322942981,0.0132992763708,-0.00354233199409,,-0.000138641367559,0.0167963866763,-0.0481995550288,0.0092949905252,,-0.0127843045018,-0.000999791774883,0.0204411638854,,-0.00453206908668,0.0363652628001,-0.00241206270325,,,,-0.0326936983027,0.017739069199,-0.0211338742803
Cross Test Unem,0.780189959294,NA,0.146075402406,0.76600942154,-0.0922556989324,-0.0252033920924,0.280509355041,,-0.190620851515,-0.0748519106399,0.000247790980024,0.0386316249035,0.0298103352255,0.0156613355582,,-0.0315896482106,0.0687817770544,0.0258254125412,-0.0120284208217,-0.0348428580279,,0.0356795552289,-0.0459254350692,0.00941303737681,-0.0237914269304,,-0.00601542427136,0.026360845446,0.0195773315273,,0.0376682680009,-0.01024276758,,-0.0467571499405,0.0258386956845,,,-0.0252069342279
Cross Test Unem,0.774762550882,NA,0.12429137492,0.780541301467,-0.0801901663545,-0.0125113819344,0.290548551515,-0.144540276304,,-0.155042834684,0.000180655317371,0.0350311742026,0.0286931021867,0.013594940712,0.0121067680053,,0.0391501239775,0.0239360200729,-0.00805212641075,-0.0452119338939,0.0230686477858,,-0.0221844244533,0.00679347336273,-0.0202623119422,-0.0110117066153,,0.025760050455,0.0207174313254,0.0071926534318,,0.0110410192541,-0.030215307224,,-0.00143931936243,,-0.0021273203209,
Cross Test Unem,0.778833107191,NA,0.126160433526,0.762593947145,-0.0846817715361,-0.0244987324278,0.299017335389,-0.113514188498,-0.186350228771,,0.00371322428409,0.0351901352503,0.0296313209433,0.0110866057436,0.0321020697829,0.00093899195387,,0.0254777926961,-0.0104353532388,-0.0432681207806,0.0167289116978,-0.00283375504938,,0.0117070922658,-0.0228818112972,-0.00737345435995,0.0173009778788,,0.0207424940095,-0.00660263386839,0.0324416105824,,-0.0204049260124,-0.0212081844221,,-0.0140401581508,,
Cross Test Unem,0.782903663501,NA,0.108714543255,0.860825974275,,,,,,,0.0264472728937,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.651289009498,NA,0.42927921044,,-0.0803601516249,,,,,,,0.0277686928118,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.648575305292,NA,0.440652573552,,,0.0705930808583,,,,,,,0.0077253013686,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.66078697422,NA,0.436417649227,,,,0.45985454716,,,,,,,0.0327687529297,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.648575305292,NA,0.424451986952,,,,,-0.10721715408,,,,,,,-0.00593304604381,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.654002713704,NA,0.428442524138,,,,,,-0.203853953504,,,,,,,-0.0309657097932,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.644504748982,NA,0.426238580008,,,,,,,-0.12398810732,,,,,,,-0.0153998434771,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.782903663501,NA,0.108714543255,0.860825974275,,,,,,,0.0264472728937,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.782903663501,NA,,0.934393607903,-0.0602369327995,,,,,,,,,,,,,0.0245201685451,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.782903663501,NA,,0.933010447234,,0.03684671698,,,,,,,,,,,,,-0.000275171208186,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.776119402985,NA,,0.857417586634,,,0.205403586882,,,,,,,,,,,,,-0.0136768271201,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.785617367707,NA,,0.928736514624,,,,-0.118365041055,,,,,,,,,,,,,0.00623555729934,,,,,,,,,,,,,,,,,
Cross Test Unem,0.781546811398,NA,,0.918815130656,,,,,-0.178125000704,,,,,,,,,,,,,-0.00614687198266,,,,,,,,,,,,,,,,
Cross Test Unem,0.784260515604,NA,,0.928716093994,,,,,,-0.115646570137,,,,,,,,,,,,,-0.0171593434214,,,,,,,,,,,,,,,
Cross Test Unem,0.651289009498,NA,0.42927921044,,-0.0803601516249,,,,,,,0.0277686928118,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.782903663501,NA,,0.934393607903,-0.0602369327995,,,,,,,,,,,,,0.0245201685451,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.545454545455,NA,,,-0.0863097277954,0.0799289384329,,,,,,,,,,,,,,,,,,0.00207573326146,,,,,,,,,,,,,,
Cross Test Unem,0.613297150611,NA,,,-0.0775184137392,,0.49728080187,,,,,,,,,,,,,,,,,,0.00188788539133,,,,,,,,,,,,,
Cross Test Unem,0.572591587517,NA,,,-0.0612904900064,,,-0.140410201295,,,,,,,,,,,,,,,,,,0.00586031402963,,,,,,,,,,,,
Cross Test Unem,0.620081411126,NA,,,-0.0546361194842,,,,-0.252918082903,,,,,,,,,,,,,,,,,,0.019755761873,,,,,,,,,,,
Cross Test Unem,0.554952510176,NA,,,-0.0611945797263,,,,,-0.153606968322,,,,,,,,,,,,,,,,,,0.0265261343955,,,,,,,,,,
Cross Test Unem,0.648575305292,NA,0.440652573552,,,0.0705930808583,,,,,,,0.0077253013686,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.782903663501,NA,,0.933010447234,,0.03684671698,,,,,,,,,,,,,-0.000275171208186,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.545454545455,NA,,,-0.0863097277954,0.0799289384329,,,,,,,,,,,,,,,,,,0.00207573326146,,,,,,,,,,,,,,
Cross Test Unem,0.614654002714,NA,,,,-0.00473596452817,0.499402200706,,,,,,,,,,,,,,,,,,,,,,0.0060802403738,,,,,,,,,
Cross Test Unem,0.587516960651,NA,,,,0.0796572290108,,-0.152434043997,,,,,,,,,,,,,,,,,,,,,,0.0297431222222,,,,,,,,
Cross Test Unem,0.611940298507,NA,,,,0.0688546666505,,,-0.254589937728,,,,,,,,,,,,,,,,,,,,,,0.0478314288209,,,,,,,
Cross Test Unem,0.575305291723,NA,,,,0.0858787326544,,,,-0.154652510682,,,,,,,,,,,,,,,,,,,,,,0.0478347447296,,,,,,
Cross Test Unem,0.66078697422,NA,0.436417649227,,,,0.45985454716,,,,,,,0.0327687529297,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.776119402985,NA,,0.857417586634,,,0.205403586882,,,,,,,,,,,,,-0.0136768271201,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.613297150611,NA,,,-0.0775184137392,,0.49728080187,,,,,,,,,,,,,,,,,,0.00188788539133,,,,,,,,,,,,,
Cross Test Unem,0.614654002714,NA,,,,-0.00473596452817,0.499402200706,,,,,,,,,,,,,,,,,,,,,,0.0060802403738,,,,,,,,,
Cross Test Unem,0.622795115332,NA,,,,,0.567189933222,-0.278259408916,,,,,,,,,,,,,,,,,,,,,,,,,-0.0240782244655,,,,,
Cross Test Unem,0.63907734057,NA,,,,,0.553043002186,,-0.331815943042,,,,,,,,,,,,,,,,,,,,,,,,,-0.019166749457,,,,
Cross Test Unem,0.603799185889,NA,,,,,0.528155987378,,,-0.225414125148,,,,,,,,,,,,,,,,,,,,,,,,,-0.0247284189972,,,
Cross Test Unem,0.648575305292,NA,0.424451986952,,,,,-0.10721715408,,,,,,,-0.00593304604381,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.785617367707,NA,,0.928736514624,,,,-0.118365041055,,,,,,,,,,,,,0.00623555729934,,,,,,,,,,,,,,,,,
Cross Test Unem,0.572591587517,NA,,,-0.0612904900064,,,-0.140410201295,,,,,,,,,,,,,,,,,,0.00586031402963,,,,,,,,,,,,
Cross Test Unem,0.587516960651,NA,,,,0.0796572290108,,-0.152434043997,,,,,,,,,,,,,,,,,,,,,,0.0297431222222,,,,,,,,
Cross Test Unem,0.622795115332,NA,,,,,0.567189933222,-0.278259408916,,,,,,,,,,,,,,,,,,,,,,,,,-0.0240782244655,,,,,
Cross Test Unem,0.620081411126,NA,,,,,,0.00339006107877,-0.258316605812,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0108816491871,,
Cross Test Unem,0.590230664858,NA,,,,,,-0.0940566914082,,-0.1221627774,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00536526649298,
Cross Test Unem,0.654002713704,NA,0.428442524138,,,,,,-0.203853953504,,,,,,,-0.0309657097932,,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.781546811398,NA,,0.918815130656,,,,,-0.178125000704,,,,,,,,,,,,,-0.00614687198266,,,,,,,,,,,,,,,,
Cross Test Unem,0.620081411126,NA,,,-0.0546361194842,,,,-0.252918082903,,,,,,,,,,,,,,,,,,0.019755761873,,,,,,,,,,,
Cross Test Unem,0.611940298507,NA,,,,0.0688546666505,,,-0.254589937728,,,,,,,,,,,,,,,,,,,,,,0.0478314288209,,,,,,,
Cross Test Unem,0.63907734057,NA,,,,,0.553043002186,,-0.331815943042,,,,,,,,,,,,,,,,,,,,,,,,,-0.019166749457,,,,
Cross Test Unem,0.620081411126,NA,,,,,,0.00339006107877,-0.258316605812,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0108816491871,,
Cross Test Unem,0.620081411126,NA,,,,,,,-0.311800379649,0.068141126532,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0245654230116
Cross Test Unem,0.644504748982,NA,0.426238580008,,,,,,,-0.12398810732,,,,,,,-0.0153998434771,,,,,,,,,,,,,,,,,,,,,
Cross Test Unem,0.784260515604,NA,,0.928716093994,,,,,,-0.115646570137,,,,,,,,,,,,,-0.0171593434214,,,,,,,,,,,,,,,
Cross Test Unem,0.554952510176,NA,,,-0.0611945797263,,,,,-0.153606968322,,,,,,,,,,,,,,,,,,0.0265261343955,,,,,,,,,,
Cross Test Unem,0.575305291723,NA,,,,0.0858787326544,,,,-0.154652510682,,,,,,,,,,,,,,,,,,,,,,0.0478347447296,,,,,,
Cross Test Unem,0.603799185889,NA,,,,,0.528155987378,,,-0.225414125148,,,,,,,,,,,,,,,,,,,,,,,,,-0.0247284189972,,,
Cross Test Unem,0.590230664858,NA,,,,,,-0.0940566914082,,-0.1221627774,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00536526649298,
Cross Test Unem,0.620081411126,NA,,,,,,,-0.311800379649,0.068141126532,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0245654230116
